106.23445	82.31439	74.15949
107.75978	83.51525	75.28711
108.97765	84.84909	76.71403
109.89156	85.52993	77.26242
138.45233	138.70185	142.27201
113.49798	88.00822	79.52139
112.99526	87.59691	79.24272
109.59260	83.38596	74.36359
110.24188	84.17261	75.28154
106.37092	80.43646	71.29474
107.54053	81.94779	72.88783
106.01519	80.35701	71.11941
103.38408	77.91549	68.55526
101.40697	76.08953	66.66408
94.83074	72.25402	64.20134
95.86429	71.73808	62.72617
88.74822	67.49007	59.98831
85.07434	65.45045	58.88507
88.19407	66.19886	58.39438
82.45134	62.83676	56.26944
85.72119	64.12423	56.46903
89.95912	66.26499	57.42706
90.02491	66.27793	57.42399
89.45334	65.53887	56.55722
90.32191	66.29954	57.27533
91.39545	67.22462	58.23343
93.41544	69.01560	59.93231
92.41595	69.05363	60.51956
89.98086	68.65612	61.22382
90.96267	69.33893	61.77981
91.07553	69.85465	62.61440
95.20104	71.82609	63.41520
98.00625	73.52952	64.65803
95.60166	72.20186	63.91185
95.09161	72.29734	64.27966
94.01735	72.00478	64.38900
97.17666	73.47702	65.07209
101.18226	75.96131	66.85700
97.74689	73.93918	65.60297
96.53249	73.64789	65.85219
97.62392	74.18804	66.19104
98.61482	74.45224	65.95352
97.77142	74.16908	65.88714
100.08594	75.10649	66.16091
98.25752	74.26995	65.80115
98.14465	74.14006	65.66805
97.11070	73.68403	65.57285
95.31250	72.84731	65.26336
97.99098	73.92403	65.56579
100.87293	75.35999	66.32248
100.88458	75.32047	66.21661
100.45181	75.19153	66.24990
97.58398	73.99165	65.76894
99.45167	74.93376	66.23341
99.12768	74.87076	66.27981
97.40606	74.16510	66.06323
98.71555	74.75045	66.28370
95.68438	73.56088	66.03123
96.00346	73.69181	66.06181
94.96792	73.38215	66.13611
97.79023	74.39570	66.20938
98.13528	74.53111	66.26570
96.17357	73.77982	66.10050
95.62783	73.51844	65.95210
95.79500	73.62242	65.96744
96.39692	73.76366	65.92512
97.38823	74.14771	65.99136
98.73370	74.72714	66.14406
99.88793	75.19108	66.24297
98.66354	74.66797	66.04526
98.35239	74.58383	66.03358
98.79976	74.75599	66.10680
98.53312	74.63474	66.03860
99.03793	74.85696	66.08877
96.74627	73.87350	65.76312
97.62935	74.22472	65.86199
97.69248	74.28490	65.89272
101.94011	76.38177	66.82730
96.67199	73.94347	65.85769
100.97512	75.88051	66.56745
97.81148	74.46916	66.09984
103.46006	77.17373	67.24581
103.50541	77.18534	67.26555
99.48963	75.24088	66.41828
100.77425	75.86410	66.67033
99.64666	75.34328	66.45363
97.98235	74.59127	66.19106
100.47478	75.76403	66.70981
101.95960	76.38388	66.90727
97.54030	74.49550	66.37831
99.71220	75.39419	66.57169
95.38029	73.59287	66.16548
95.96869	73.86764	66.27679
98.61233	74.88345	66.37890
96.20837	73.92709	66.21604
98.60247	74.94339	66.50918
96.76075	74.16772	66.23009
98.42114	74.91017	66.45385
98.84446	75.15162	66.58038
95.50744	73.86848	66.39666
96.73081	74.31292	66.37494
95.38091	73.95229	66.36097
95.37137	74.03761	66.39077
97.43252	74.71448	66.35928
95.50584	74.03174	66.32521
95.43706	73.99500	66.34244
97.49654	74.75387	66.37196
97.30167	74.63658	66.33501
97.25701	74.63605	66.33345
98.13559	75.05226	66.51069
96.16859	74.33076	66.51642
100.18115	75.92073	66.79084
99.07577	75.41845	66.59246
100.81041	76.36200	67.12106
100.57203	76.16838	67.02022
99.34563	75.52812	66.70075
101.47172	76.42235	67.03314
101.19868	76.34932	66.99433
101.38738	76.40103	67.03367
99.03640	75.24242	66.55782
98.50644	75.10722	66.64520
98.35475	74.99249	66.49978
98.39556	74.98536	66.51203
99.14107	75.34278	66.59785
97.16584	74.70510	66.68312
98.81946	75.49134	67.03539
98.36743	75.27376	66.93576
98.03887	74.86377	66.39952
102.23725	76.84306	67.24425
104.06851	77.79881	67.75231
103.35978	77.45346	67.55839
103.03044	77.61949	68.03130
101.32506	76.80871	67.60379
102.97686	77.63328	67.96796
102.05608	76.84358	67.20237
99.35865	75.52789	66.59785
99.14233	75.48222	66.77264
99.69369	75.69720	66.87025
99.82197	75.75105	66.88640
99.60944	75.55043	66.72182
99.12039	75.24825	66.57279
100.66376	75.92925	66.86698
102.76492	77.05334	67.53906
101.56844	76.40606	67.17326
99.41356	75.25285	66.59214
99.39507	75.56286	67.09835
97.84532	74.58139	66.37771
96.70657	74.14932	66.30076
97.30588	74.43716	66.39462
95.29259	73.92446	66.74299
95.18392	73.84552	66.72546
95.85875	74.06694	66.68753
95.68437	73.89281	66.61094
95.67066	73.88502	66.59643
95.87429	73.92779	66.56584
96.15857	73.94849	66.42574
95.83138	73.81649	66.37328
95.76157	73.71954	66.25221
96.02684	73.77539	66.20946
96.73893	73.99905	66.20291
98.02198	74.52176	66.37054
97.76216	74.27935	66.34394
96.52988	73.81971	66.24492
100.88703	75.77939	66.96994
99.00980	74.87095	66.51176
100.79356	75.65880	66.81383
99.15196	74.89063	66.49588
102.21504	76.29225	67.02748
100.03243	75.25137	66.59786
95.57168	73.47650	66.23978
98.67200	74.72186	66.46199
96.81935	73.95093	66.28707
99.11272	74.97202	66.61987
100.80368	75.79446	67.03927
100.77454	75.79576	67.01326
96.82660	74.00864	66.34731
117.95086	85.62519	73.49033
100.63683	75.62449	66.90604
96.67619	73.92124	66.32259
97.04580	74.10132	66.36578
97.21022	74.11281	66.32573
100.73035	75.66212	66.86623
98.97638	74.90387	66.60872
100.41135	75.51983	66.73249
97.13947	73.99134	66.20550
97.63428	74.15679	66.24678
98.87656	74.70245	66.44820
98.62839	74.58745	66.44197
95.94697	73.49067	66.15963
96.23294	73.51595	66.05378
95.85384	73.38682	65.96837
97.57694	73.97172	66.34148
96.53461	73.54183	66.14929
97.54285	73.98113	66.29247
96.55547	73.57068	66.18212
97.60182	74.03662	66.36205
96.95722	73.80699	66.31271
95.37784	73.25944	66.29641
95.39622	73.29436	66.33155
95.06491	73.31578	66.49575
96.34299	73.62676	66.28066
96.39818	73.68864	66.34314
94.57434	73.24370	66.57148
95.23089	73.51334	66.60773
94.60747	73.38620	66.72571
97.43128	74.20050	66.48721
98.80764	74.90584	66.85222
95.74656	73.63184	66.54768
97.80922	74.39344	66.65593
100.06638	75.60671	67.22433
97.19567	74.35163	66.73049
97.14606	74.40754	66.69042
98.50105	75.05135	66.97534
100.01888	75.67047	67.16303
98.91675	75.21589	66.88383
100.08238	75.74408	67.16008
99.01094	75.31433	66.98917
97.37311	74.54865	66.65218
96.19801	74.00778	66.47445
97.60167	74.57709	66.59004
96.94511	74.27050	66.48262
95.27254	73.73774	66.42935
95.65405	73.81936	66.30939
95.23557	73.68304	66.29890
97.46691	74.49612	66.39602
98.23040	75.00839	66.80396
95.70066	73.85731	66.29452
95.68417	73.84124	66.28369
97.41490	74.45525	66.35760
96.86496	74.18544	66.22678
97.50182	74.43920	66.28434
97.86696	74.65895	66.36558
96.76767	74.22912	66.23449
95.89511	73.79419	65.98569
97.06133	74.29557	66.11739
99.87350	76.02313	67.28266
99.41232	75.52745	66.81313
99.29730	75.41953	66.70287
97.69123	74.64789	66.33681
99.11059	75.29203	66.62915
98.44692	75.19199	66.75613
98.52600	75.31269	66.91956
96.60890	74.16415	66.20456
96.47705	74.19185	66.31295
96.61553	74.17896	66.21466
96.36799	73.95346	65.98669
97.16324	74.52771	66.48821
97.88748	74.55769	66.14861
99.42182	75.25933	66.44232
99.41226	75.23967	66.52161
97.99233	74.59021	66.28771
97.55656	74.39546	66.27482
100.99401	75.96213	66.85403
101.02622	76.02311	66.89056
97.99911	74.57966	66.25724
97.96892	74.56084	66.21856
97.99283	74.58870	66.26364
98.11478	74.62951	66.21169
99.07330	75.06838	66.37800
97.95588	74.51578	66.07005
98.17553	74.68545	66.19325
97.02274	74.04312	65.89093
96.67894	73.94828	65.84556
95.90131	73.59336	65.71905
95.84310	73.58889	65.70238
95.89651	73.58480	65.70680
95.93185	73.56740	65.60859
96.62075	73.91070	65.78807
95.82637	73.56503	65.64801
95.22686	73.36702	65.66080
95.51436	73.53505	65.76992
95.19806	73.31030	65.60798
94.60639	73.09867	65.60660
94.95442	73.28283	65.66540
94.95354	73.27058	65.65378
95.85904	73.57081	65.64899
96.34731	73.84384	65.78737
95.44982	73.57922	65.80704
96.73434	74.08582	65.95249
95.75425	73.75332	65.91461
95.83324	73.95246	66.14739
94.68126	73.46864	66.20675
94.91128	73.56670	66.10598
95.64650	73.65236	65.82969
96.92680	74.20026	65.99262
98.56991	75.23952	66.73974
95.01387	73.46110	65.89490
95.29492	73.58404	65.92801
94.93190	73.67964	66.28515
95.54147	73.74395	66.09571
95.59372	73.79957	66.13912
94.93612	73.46667	65.96689
96.45658	74.41385	66.58945
98.65782	75.11805	66.54409
96.73555	74.22820	66.15456
99.49440	75.54246	66.67470
98.62843	75.14213	66.54346
98.02226	74.85453	66.39413
98.72207	75.23505	66.59753
95.70306	73.84492	66.04146
99.96413	75.81419	66.84511
98.78844	75.26140	66.58368
101.68420	76.66406	67.28691
99.65619	75.66071	66.76511
99.63186	75.67362	66.74410
131.79946	132.71707	137.38569
97.90958	74.89349	66.44874
97.84547	74.86776	66.39235
99.39787	75.63621	66.79021
97.84619	74.81968	66.35332
97.72109	74.78125	66.30759
99.70994	75.71683	66.70576
97.44659	74.65093	66.25421
100.69969	76.20962	66.88864
99.26020	75.47184	66.54699
100.56878	76.08272	66.80158
97.57804	74.62700	66.16342
96.30136	74.06125	66.01034
95.64437	73.80317	65.94098
97.70996	74.75183	66.23998
99.49280	75.51467	66.46570
96.00834	74.01329	65.99044
99.53061	75.54680	66.50128
101.07673	76.31252	66.80051
98.73217	75.22627	66.31119
96.63374	74.23210	65.83883
95.56592	73.83942	65.85966
95.73865	74.13588	66.19270
95.57689	73.92781	66.00869
97.83298	74.92887	66.33022
96.34662	74.22622	66.09149
95.85275	74.03076	66.04024
96.29307	74.16023	66.04270
97.34814	74.68154	66.28920
97.02207	74.48024	66.11796
97.34256	74.58647	66.16989
96.99836	74.69696	66.52856
97.09707	74.46800	66.16333
97.42382	74.62578	66.25491
98.12319	74.95764	66.38027
96.18032	74.16710	66.21047
97.04459	74.37956	66.28913
95.18200	73.58977	65.97227
95.44225	73.66517	65.94223
100.38263	75.88056	66.75123
98.86545	75.12817	66.39947
97.53987	74.48400	66.17559
97.18164	74.37299	66.15800
97.43564	74.93222	66.82159
98.19662	74.86088	66.33766
97.54790	74.63160	66.28290
94.56116	73.37261	65.90863
94.74049	73.33991	65.74281
95.91005	73.80834	65.80698
132.85019	133.87074	138.87831
96.27702	74.06492	65.98024
94.29291	73.27880	65.78303
97.86546	74.70262	66.07280
98.03540	74.69044	65.94730
96.77720	74.22833	65.84199
98.05006	74.78230	66.02830
96.98157	74.25711	65.81349
95.60819	73.55494	65.52341
95.59128	73.57368	65.51508
96.63673	73.98126	65.62375
96.34786	73.97450	65.79825
95.66625	73.54657	65.57465
94.71424	73.37179	65.75701
99.63661	75.39240	66.20447
96.16324	73.71864	65.52549
96.94577	74.28535	65.88997
96.34490	73.91665	65.37387
95.49243	73.74835	65.54015
96.32280	73.98800	65.41135
95.27915	73.55022	65.31991
94.33299	73.13358	65.20426
94.99300	73.41511	65.23910
95.34096	73.53725	65.28084
95.24970	73.51840	65.31617
95.56633	73.64068	65.39568
96.56545	74.05489	65.52955
96.31815	73.92917	65.51206
96.29091	73.92303	65.53575
95.25801	73.45032	65.37055
95.64195	73.60062	65.43199
96.67303	74.12899	65.68199
94.87441	73.27146	65.37195
96.14612	73.81180	65.55034
96.28964	73.83428	65.50445
97.25288	74.19231	65.57766
96.65415	73.92268	65.54501
94.95297	73.15715	65.32081
97.19525	74.15074	65.66948
97.36041	74.22004	65.68531
97.34207	74.18037	65.70852
102.54882	76.68396	66.84909
100.59555	75.67059	66.31576
94.90638	73.11785	65.37521
97.07619	74.08582	65.74112
98.54306	74.77641	65.98486
95.10075	73.23356	65.42723
131.73864	132.49483	137.25103
96.55202	74.05454	66.04606
95.10725	74.06794	66.84355
95.19729	73.31895	65.70745
96.52541	73.86530	65.79978
99.11702	75.09844	66.33139
95.76039	73.59747	65.83350
98.70614	74.91432	66.29318
96.80098	73.98646	65.93179
100.29252	75.64054	66.62979
97.41267	74.28560	66.07508
101.09345	76.04106	66.78617
101.74297	76.35957	66.94712
101.88224	76.26684	66.67783
101.96672	76.32057	66.75403
100.02138	75.38584	66.32974
100.20441	75.42825	66.32053
100.21569	75.44122	66.49086
99.80100	75.17404	66.39430
100.24522	75.40914	66.50377
97.21192	74.20349	66.40393
97.55914	75.01302	67.28486
99.37449	75.29690	66.69798
96.91898	74.66181	66.87695
96.85222	74.74147	67.00098
101.72134	77.20874	68.14113
101.45892	77.11762	68.29457
97.94624	75.60237	67.87859
99.65994	76.36766	68.17036
97.22926	76.00165	68.72987
97.42838	76.07467	68.66912
97.13103	75.81686	68.37422
101.41943	77.76850	69.20878
101.70692	78.18271	69.68707
102.67940	78.29040	69.43195
100.23112	76.87650	68.30767
100.86996	77.73480	69.13689
99.14910	76.69162	68.50742
101.17160	77.65562	68.91906
103.44656	78.53637	69.16924
101.44774	77.51696	68.69227
102.08597	77.98610	69.08683
99.82063	76.61491	68.22904
101.31174	77.35531	68.65492
99.69485	76.67849	68.47677
101.98292	77.94567	69.21813
102.73549	78.23356	69.40441
102.58295	77.92503	69.16025
104.42516	79.04486	69.81529
102.32670	77.94867	69.24515
101.25002	76.94764	68.51130
99.36884	76.04705	68.20939
99.21130	75.98402	68.19095
97.93302	75.39916	67.96725
101.40077	77.11526	68.85111
103.29417	78.27332	69.63142
100.81639	76.97604	69.01752
101.67506	77.09998	68.78177
98.85443	75.90895	68.37007
100.71250	76.56167	68.45389
100.82046	77.10613	69.75446
98.38945	76.42843	69.73834
97.31279	76.06329	69.54726
100.30416	77.14740	69.63556
100.92028	77.14963	69.28376
98.27633	75.77867	68.47679
99.20755	76.67027	69.17666
96.45813	75.94916	69.46942
98.08655	76.11597	69.03977
97.81963	75.65644	68.53706
97.85848	75.06481	67.72121
101.21012	76.60234	68.36084
99.45007	75.87228	68.18173
103.84630	78.28861	69.49763
100.58411	76.49376	68.38486
100.42018	76.42367	68.45445
101.98938	77.24269	68.91633
101.12653	76.71704	68.55947
100.84918	76.44269	68.32403
101.12286	76.65454	68.54019
101.01749	76.51724	68.37209
98.06662	75.15492	67.83581
102.07765	77.47972	69.25079
101.53272	76.55584	68.21014
101.50104	76.52829	68.19107
99.36151	75.65487	67.97486
99.35674	75.63055	67.94616
101.58206	76.89766	68.71870
101.01952	76.33065	68.23101
103.57826	77.79713	69.11651
102.40382	76.93338	68.61435
100.54484	76.07772	68.20928
101.54057	76.72823	68.59746
99.40069	75.75962	68.22828
100.80347	76.14395	68.07600
99.20254	75.36629	67.72097
100.82703	76.13514	68.06874
100.85060	76.16034	68.08713
100.85173	76.18922	68.10050
100.60268	76.11903	68.11002
99.94952	75.94680	68.11957
100.65804	76.32518	68.32240
98.97861	75.58625	68.02838
100.15252	76.04186	68.13026
98.97095	75.29035	67.52764
98.88507	75.39858	67.71125
99.07033	75.43529	67.67792
100.33856	76.01343	67.90893
100.20656	75.91417	67.85356
99.61967	75.88500	68.02308
98.44510	75.11588	67.50545
99.17455	75.81112	68.09697
98.40451	75.40665	67.89658
98.63613	75.17728	67.52243
98.24470	74.82014	67.14905
99.53765	75.43696	67.45872
99.60217	75.46578	67.53815
98.31258	74.93405	67.37899
98.38346	74.86937	67.24594
99.38111	75.43007	67.49784
99.98303	75.58418	67.66583
100.26687	75.90878	67.96669
99.21206	75.38230	67.66974
98.12958	74.96363	67.57329
98.02187	74.79278	67.28889
98.93464	75.36416	67.69672
99.21171	75.71080	68.01561
97.95342	74.99916	67.58119
98.12974	74.99939	67.57018
98.36070	75.27277	67.69730
99.19915	75.68026	67.98761
99.03483	75.48626	67.69465
99.46745	75.73991	67.87636
100.36960	76.19329	68.08058
98.19357	75.10767	67.52509
99.81436	75.78293	67.79174
100.78003	75.89939	67.55432
98.08410	74.76796	67.20643
98.27884	74.94972	67.42713
98.40850	75.05474	67.53631
99.96485	75.75066	67.80596
98.40357	74.95622	67.35707
100.68405	75.97302	67.65107
101.53178	76.42521	67.92003
98.76015	75.18057	67.39824
98.82703	75.33923	67.50228
123.99110	89.82510	77.56227
97.51950	74.76861	67.11894
97.35376	74.44839	66.74299
100.26822	76.02674	67.65157
99.71054	75.93645	68.45257
97.72672	74.77208	67.52460
99.13758	75.51934	67.81375
99.17646	75.54900	67.84221
97.82584	75.12378	67.93464
97.67718	74.88869	67.43886
98.00382	75.16069	67.51584
97.71272	74.94501	67.27385
97.98070	75.11764	67.42511
97.97216	75.21056	67.59336
98.31535	75.79228	68.29885
100.03380	76.11771	67.97061
97.53287	74.92793	67.40264
98.72451	75.40474	67.55581
97.20307	74.74044	67.33684
97.51194	75.02221	67.62444
97.37392	74.77683	67.37323
97.30703	74.63888	67.22763
97.58163	74.83643	67.41846
97.99710	75.19750	67.77286
98.03038	75.24127	67.78486
97.89570	75.14562	67.71977
97.66180	75.00439	67.71164
97.54150	74.73942	67.27615
97.33943	74.46556	66.97908
97.51738	74.85890	67.46379
97.41322	74.61842	67.19171
97.31687	74.55172	67.15617
97.51810	74.62746	67.15529
97.94475	74.95594	67.51204
97.69890	74.74141	67.53300
97.93637	74.93176	67.59767
97.52299	74.59557	67.21552
97.97404	75.19165	67.85691
99.53232	75.92445	68.19884
100.59418	76.51212	68.58847
98.46939	75.10482	67.53071
100.38321	75.98872	67.93587
100.58806	76.18374	68.16568
100.92420	76.57047	68.58467
99.26019	75.40493	67.72510
99.40355	75.57347	67.88259
98.28064	75.34597	67.99740
99.82735	75.95409	68.11062
101.63061	77.15473	68.95216
100.42005	76.31734	68.34683
103.33592	77.46165	68.35172
101.26950	76.60351	68.17153
97.28144	74.71832	67.36949
100.17504	75.97683	67.77191
98.25126	74.76681	66.91402
98.13137	75.25316	67.64903
100.54413	76.32043	68.01881
101.47074	76.92745	68.40818
100.00518	76.10702	67.88451
98.92131	75.57765	67.54065
98.90010	75.52206	67.39100
101.56857	76.67814	67.74297
98.48443	74.99827	66.89217
98.36863	75.23877	67.37508
97.89002	74.79672	67.34016
96.91328	74.50135	67.24101
98.78264	75.37603	67.48987
96.27831	74.66338	67.59805
98.19543	75.13016	67.26244
98.06911	75.39171	67.68292
99.50835	76.13383	68.05938
100.77465	76.72314	68.25340
100.34443	76.42679	67.94604
99.67540	75.84667	67.44029
99.49562	75.74677	67.43962
97.68723	74.88745	67.06966
97.75076	74.94588	67.18154
99.73013	76.04941	67.82557
97.77974	74.97957	67.28638
100.36350	76.34365	68.00900
97.65228	74.66968	66.96358
99.73195	75.48173	67.12979
98.87663	75.42714	67.59142
99.71151	75.94778	67.90766
101.36715	76.79311	68.34007
99.20920	75.77421	67.91188
99.68995	75.76230	67.64165
97.93778	75.23193	67.65153
100.88352	76.59175	68.08263
100.42431	76.49584	68.21104
99.79551	75.90135	67.70096
99.94786	76.06472	67.85278
98.94812	75.45667	67.40563
99.07270	75.51825	67.45451
100.43712	76.18051	67.87656
97.53913	74.36935	66.44869
98.46204	74.88543	66.72822
98.48063	74.89127	66.74005
100.51651	76.22899	67.72575
98.58473	75.10296	67.03650
96.63287	74.18323	66.64495
96.26193	73.91067	66.41494
96.49673	74.16329	66.70569
97.34373	74.42953	66.63225
96.21924	73.91132	66.43137
96.42802	74.04965	66.53065
96.40879	73.98330	66.38586
96.72341	74.23389	66.60850
96.86099	74.45778	66.75539
98.37133	75.09185	66.96557
99.53072	75.49786	66.92990
96.67494	74.42780	66.72839
96.57803	74.41759	66.74867
96.52911	74.32231	66.59875
96.55626	74.34753	66.56628
96.57418	74.36545	66.57206
96.58380	74.35172	66.53137
96.57992	74.35569	66.50599
96.96967	74.81759	66.96623
96.59484	74.36905	66.57570
95.49082	74.08746	66.67674
97.92183	74.98725	66.81833
96.83286	74.56854	66.67841
96.85427	74.57677	66.65926
96.64473	74.23585	66.58542
96.74763	74.40337	66.71530
96.61544	74.24162	66.53700
96.03043	74.46857	67.10355
98.66757	75.46128	67.26247
98.51728	75.29268	67.07262
98.49859	75.26770	67.02916
100.05583	76.19467	67.59193
97.72795	74.98137	66.80505
101.42409	76.80038	67.59997
97.87246	75.00121	66.73607
97.89193	75.01408	66.76224
100.38984	76.37970	67.49181
101.40737	76.74910	67.51650
101.35362	76.73623	67.51464
102.50758	77.48857	68.02972
101.42096	76.85334	67.67757
101.64911	76.86196	67.58362
99.98984	76.25783	67.44990
99.54875	75.96034	67.28923
98.28777	75.33997	67.04411
96.88266	74.79095	66.91759
96.63522	74.39616	66.46896
96.63648	74.50485	66.65416
96.61559	74.49409	66.64161
97.35317	75.07233	67.07031
97.96506	75.04526	66.79513
101.19069	76.91642	67.96822
101.84252	76.89972	67.77554
99.28355	76.00432	67.61150
100.32670	76.28061	67.72058
101.56921	76.92582	67.85652
97.85336	74.92531	66.72457
96.62407	74.44071	66.62641
96.37367	74.18738	66.37023
97.52580	74.87693	66.74857
100.59977	76.56633	67.68225
101.28629	77.05794	68.00946
100.98280	77.07547	68.16057
99.88961	76.13548	67.39127
99.14936	75.78245	67.21167
99.84981	76.21714	67.51757
98.64179	75.36627	66.87489
102.10471	77.45898	68.22026
101.26938	76.89798	67.81854
104.10669	78.31175	68.43398
102.82078	77.53700	67.98033
100.03368	75.99279	67.13992
101.14983	77.00189	68.04084
100.44516	76.90104	68.20812
100.87440	77.00669	68.17990
98.85315	76.03716	67.72952
103.25996	78.16405	68.67372
99.85096	76.46940	67.85126
99.77611	76.80812	68.37294
101.07329	76.51798	67.40300
97.74552	75.29018	67.17721
96.37352	74.78708	67.07726
94.69253	74.66984	67.65946
95.57160	74.71076	67.32621
96.26581	75.24171	68.27084
95.40045	74.18481	67.07416
98.42313	75.58346	67.64973
99.39650	75.91451	67.69826
98.05394	75.40338	67.52496
98.83206	75.34793	67.15491
99.01612	75.37976	67.07167
100.71140	76.36786	67.63360
97.61392	75.09923	67.29335
96.78754	74.84707	67.32230
96.04817	74.73236	67.50417
94.94819	74.59199	67.78683
95.71034	74.56498	67.35151
98.41546	75.30471	67.19958
95.51546	74.10646	66.84879
95.56755	74.11989	66.83927
94.92729	74.21552	67.25115
96.54966	74.53232	66.89299
97.42596	74.97716	67.10993
96.60519	74.60195	66.96982
95.63652	74.43680	67.09301
97.56003	74.75513	66.66823
95.66773	74.29162	66.83885
95.64598	74.31722	66.80860
96.28805	74.33551	66.52595
97.25802	74.50739	66.35208
99.10460	75.20570	66.35920
99.83083	75.64072	66.59946
98.58522	75.21514	66.52648
99.39394	75.39012	66.40855
102.90819	77.32829	67.68680
99.69683	75.66462	66.80076
99.55134	75.77730	66.97965
100.76945	76.40377	67.29227
99.50229	75.82948	67.07958
98.28334	75.14500	66.68110
99.17127	75.55199	66.88146
101.01119	76.67866	67.62453
100.39779	76.20881	67.21909
102.31137	77.38485	67.94535
100.27457	76.28908	67.34876
100.77264	76.54241	67.44710
100.26146	76.35573	67.43672
99.31712	75.75834	67.05753
101.38964	76.65607	67.31753
98.00880	74.78184	66.31922
97.39430	74.46826	66.20816
99.75349	75.77344	66.96026
102.47752	77.43056	68.03833
95.12779	74.20866	66.98569
94.97108	73.63319	66.30365
95.39169	73.93683	66.56491
99.48708	75.63716	67.12298
98.71574	75.33982	67.07551
95.83598	74.09259	66.63876
99.62702	75.87781	67.36578
101.23705	76.63595	67.65819
98.41824	75.07050	66.84887
98.76574	75.56793	67.37233
99.99928	76.18653	67.75553
99.27548	75.93049	67.82141
98.51760	75.27734	67.24235
100.08647	75.72754	67.19601
94.64792	74.35109	67.82612
98.47566	75.06646	67.04910
96.79051	74.47624	67.00291
100.88395	76.11875	67.44795
97.47064	74.52649	66.77684
95.93567	74.03335	66.76641
97.73868	74.66933	66.70806
96.20152	74.05437	66.54360
96.66471	74.41943	66.76692
100.20769	75.99012	67.33725
98.38109	75.47153	67.46241
99.16036	75.91294	67.76256
102.58510	78.24657	69.55001
103.00134	78.58031	69.69088
102.74731	77.91838	68.94481
103.33487	78.20449	69.14126
101.65792	77.50757	68.95096
100.79084	76.47671	67.90638
102.62310	77.68847	68.52227
102.26279	77.13059	67.95161
102.42253	77.58689	68.48374
101.73820	77.08835	67.95388
102.65478	77.66427	68.34173
102.65089	77.63279	68.23732
101.82890	77.35979	68.28353
101.37184	77.35159	68.40946
100.67066	76.80908	68.01509
101.78746	77.58517	68.18679
102.22297	77.87001	68.36057
101.60442	77.74790	68.41172
100.67609	77.22540	68.09317
101.53429	77.33801	67.84718
102.11339	77.82770	68.33490
